Limitations/advantages;Ierobežojumi / priekšrocības
Input;ievade
Input & output devices;Ievades un izvedes ierīces
Everyday use;Ikdienišķs pielietojums
ICT tools;IKT darbarīki
ICT opportunities;IKT iespējas
Impact of ICT;IKT ietekme
Reflecting on ICT in society;IKT ietekme sabiedrībā
Using ICT;IKT lietošana
Applying ICT in other contexts;IKT pielietošana citā kontekstā
ICT tools – generally;IKT rīki - vispārīgi
ICT tools: bitmap graphics software;IKT rīki: bitmap grafikas programmatūru
ICT tools: datalogging software;IKT rīki: datalogging programmatūra
ICT tools: database;IKT rīki: datu bāzes
ICT tools: desktop publishing (DTP);IKT rīki: desktop publishing (DTP)
ICT tools: web browser;IKT rīki: interneta pārlūks
ICT tools: spreadsheet;IKT rīki: izklājlapu
ICT tools: multimedia authoring software;IKT rīki: multimediju autorēšanas programmatūru
ICT tools: music & sound software;IKT rīki: mūzika un skaņas programmatūra
ICT tools: adventure games/simulations;IKT rīki: piedzīvojumu spēles / simulācijas
ICT tools: presentation software;IKT rīki: prezentācija programmatūra
ICT tools: control software;IKT rīki: vadības programmatūra
ICT tools: word processor;IKT rīki: vārdu procesors
ICT tools: vector graphics program;IKT rīki: vektoru grafikas programas
ICT tools: web authoring software;IKT rīki: Web autorēšanas programmatūra
ICT & me;IKT un es
ICT in society;IKT un sabiedrība
History & development of ICT;IKT vēsture un izaugsme
Simulating;imitē
Information;Informācija
Information ;Informācija
Information processing;Informācijas apstrāde
Retrieving information that has been stored;Informācijas atgriešana, kas ir saglabāta glabātuve
Information source;Informācijas avots
Information Security Guidelines/Policy/Plan/Risk Assessment;Informācijas drošība Vadlīnijas/Politika/Riska novēršana
Collecting information;Informācijas iegūšana
Interpret information;Informācijas interpretēšana
Information Owner;Informācijas īpašnieks
Information literacy;Informācijas lietotprasme
Information skills;Informācijas prasmes
Interpreting information;Informācijas saprašana
Information system;Informācijas sistēma
Information network;Informācijas tīmeklis
Presentation of information & data;Informācijas un datu prezentēšana
Record information/data using ICT;Informācijas/ datu ierakstīšana, izmantojot IKT
Informational website design;Informatīvas mājaslapas izveide
Infrared communications;Infrasarkanā komunikācija
Instructions;instrukcijas
Integration of digital products;Integrācija digitālajiem produktiem
Interactive digital display design;Interaktīva digitālās attēlošanas izveide
Interactive material;Interaktīvs materiāls
Internet based entertainment;Interneta izklaides
Internet service providers;Interneta provaiders
Internet;Internets
The Internet: searching and interpreting;Internets: meklēšana un saprašana
Engineering;Inženierija
Impact of IT on communications;IT ietekme komunikācijās
Printout;Izdruka
Use of queries, forms, reports, macros;Izmantot vaicājumus, formas, atskaites, makro
Research a problem using ICT;Izmeklēt problēmu, lietojot IKT
Awareness-raising activities;Izpratnes veicināšanas pasākumi
Draft/manipulate information/data using ICT;Izstrādāšana/manipulācija ar informāciju/ datiem, izmantojot IKT
Select from and add to information for particular purposes;Izvēlēties no un pievienot informācijai kādam konkrētam mērķim
Select and use ICT tools and techniques appropriately, safely and efficiently;Izvēlēties un lietot IKT darbarīkus un tehniku atbilstoši, droši un efektīvi
What if scenarios, ICT in action;'Ja nu' scenāriju, IKT darbībā
Latest digital products;Jaunākie digitālie produkti
New technologies & tools;Jaunās tehnoloģijas un darbarīki
Java;Java
JavaScript;JavaScript
Still images: graphs;Joprojām ir attēli: grafiki
jQuery;jQuery
Maps and plans;Kartes un plāni
Cyberbullying;Kiberuzbrukumi
Hacking;Kiberuzbrukumi
Classification;klasifikācija
Customer service;Klientu apkalpošana
Coding;kodēšana
Communicating;Komunikācija
Communication;Komunikācija
Communicative competence;Komunikācijas atbilstība
Communications issues;komunikācijas problēmas
Communications & entertainment;Komunikācijas un izklaide
Communication Environments;Komunikācijas vide
Communicative competence;komunikatīvā kompetence
Confidentiality issues;Konfidencionalitātes problēmas
Controlling;kontrolēt
Control technology;Kontrol-tehnoloģijas
Cryptography;Kriptogrāfija
Critical evaluation;Kritiskā izaugsme
Quality & accuracy;Kvalitāte un precizitāte
Correction;labojums
Reading for information;Lasīšana informācijas ieguvei
Laser printers;lāzerprinteri
Lexis;leksika
Tape-recorders;Lentes rakstītāji
Using images & text;Lietot attēlu un tekstu
Using IT safely;Lietot IT drošību
Use text, tables, images and sound to develop ideas;Lietot tekstu, tabulas, attēlus un skaņas lai veidotu idejas
Bool algebra and logical sets;Loģiska vērtība algebra un loģiskie kopumi
Local Area Network;Lokālais tīmeklis
Local data collection & holding;Lokālu datu glabāšana un kolokcēšana
Teaching materials;Mācību materiāls
Changing technologies;Mainot tehnoloģijas
Website;Mājaslapa
Website design features;Mājaslapas dizaina iezīmes
Uploading websites;Mājaslapu augšupielāde
Creating websites;Mājaslapu radīšana
Artificial intelligence;Mākslīgais intelekts
Malware;Malware
Labelling;Marķējums
Machine language;mašīna valoda
Mass media;masu informācijas līdzekļi
Mass media;Masu mēdiji
Media;Mēdiji
Media library;Mēdiju bibliotēka
Media education;mediju izglītība
Media education;Mēdiju izglītība
Media literacy;Mēdiju lietotprasme
Search;Meklēšana
Internet searching;Meklēšana internetā
Search techniques;Meklēšanas metodes
MIDI hardware;MIDI aparatūru
Mnemonics;Mnomonika
Modelling;modelēšana
Patterns;Modeļi
Multimedia;Multimēdija
Future developments;Nākotnes izaugsme
Still images - generally;Nekustīgi attēli - parasti
Still images: bitmap graphics;Nekustīgi attēli: bitkartes grafika
Still images: pictograms;Nekustīgi attēli: piktogrammas
Still images: vector graphics;Nekustīgi attēli: vektorgrafikas
Considering 'what if...?'/predicting;Ņemot vērā, "Ko darīt, ja ...?" / prognozē
Malicious code;Nevēlamie kodi
Number conversion;numura pārveidošana
Operating system;Operētājsistēma
Reliance on ICT & risk assessment;Paļaušanās uz IKT un riska novērtēšana
Basic computer concepts;Pamata datoru jēdzieni
Basic computer usage and possibilities;Pamata datoru lietošana un iespējas
Number bases;pamatu skaits
Augmented Reality;Paplašinātā realitāte
Testing;Pārbaudīšana
Password security;Paroles drošība
Podcast;Pārraide
Security Breach/Incident;Pārrāvums drošībā/incidents
Reviewing and reflecting critically on what people produce using ICT;Pārskatīt un attēlot kritiski ko cilvēki saražo, izmantojot IKT
PHP;PHP
Access Control;Pieejas kontrole
Access Control List;Pieejas kontroles saraksts
Access Rights;Piekļuves tiesības
Planning;Plānošana
Planning what data to record;Plānošana, kādi dati, lai ierakstītu
Wide Area Information Servers (WAIS);Plašas vides informāciju serveri (WAIS)
Wide Area Network;Plašas vides tīkls
Flow chart;plūsmkarte
Presentation;Prezentācija
Presentation software;Prezentēšanas programmatūra
Advantages & disadvantages;Priekšrocības un neērtības
Printer;printeris
Privacy and personal information;Privātums un personālā informācija
Problem solving;problēmu risināšana
Procedures/macros/templates;Procedūras / makro / šabloni
Processor;procesors
Output;produkcija
Programm;programma
Software;Programmatūra
Developments in software & hardware & their impact;Programmatūras attīstība un aparatūru un to ietekmi
Combining software tools to produce a system;Programmatūras darbarīku apvienošana lai veidotu sistēmu
Programmable toy;programmējamas rotaļlietas
Programming;Programmēšana
Programming language;programmēšanas valoda
Pseudocode;Pseidokods
Public information systems;Publiskā informāciajs sistēma
Publishing on the web;Publiskošana tīmeklī
Creating & editing images;Radīt un labot attēlus
Character;Raksturojums
Advertising;Reklāma
Advertising;Reklamēšana
Recognising issues of risk, safety and responsibility surrounding the use of ICT;Riska problēmu atpazīšana, drošība un atbildība, kas ietver IKT lietošanu
Robotics;Robotika
Collaboration;Sadarbība
Interoperabiloty;Sadarbības spēja
Maintaining;saglabājot
Collate, analyse & evaluate information/data using ICT;Salīdzina, analizē un izvērtē informāciju/ datus, lietojot IKT
Connecting computer parts;Savieno datoru daļas
Linked databases & database structures;Savienotas datu bāzes un datu bāzes struktūras
Sequencing;sekvencēšana
Semantics;Semantika
Sensors & software Appropriate/not appropriate;Sensori un programmatūras Atbilstoša / nav piemērota
Gadgets;Sīkrīki
Syntax;sintakse
Synthesising information;sintezējot informāciju
Systems;Sistēma
Systems in context;Sistēmas kontekstā
Structure of systems;Sistēmu struktūra
Numbers;skaitļi
Numerical notation;skaitliskais apzīmējums
Sound;Skaņa
Sounds;Skaņas
liquid crystal display panels;šķidro kristālu displeja paneļi
Social networking;Sociālais tīkls
Spam;Spam
Specification;Specifikācija
Games & gaming machines;Spēles un spēļu mašīnas
Working with cameras & video;Strādāšana ar kamerām un video
Working with mobile technology;Strādāšana ar mobilajām tehnologijām
Working independently;Strādāt neatkarīgi
Concept keyboard;tastatūras jēdziens
Keyboard Mouse;tastatūras un peles
Technology;Tehnoloģija
Technological change;Tehnoloģiju izmaiņas
History of technology;Tehnoloģiju vēsture
Technological education;Tehnoloģiskā izglītība
Processing text & images;Teksta un attēla apstrāde
Contextualised use of text/image processing;Teksta/ attēla apstrādes lietošana kontekstā
Text;teksts
Terminology;Terminoloģija
Understanding of terminology;Terminoloģijas saprašana
Chat;tērzēšana
Plausibility;ticamība
Present work effectively;Tiešā darba efektivitāte
Online identity;Tiešsaites identitāte
Network;tīkls
Web development;Tīmekļa izveide
Web technologies;Tīmekļa tehnoloģijas
Trojan;Trojan
Asking questions & querying data;Uzdot jautājumus un pārliecināties par datiem
Finding things out;Uzzināt par lietām
Control concepts;vadības jēdzieni
Language;valoda
Dictionary;Vārdnīca
Word processing software;Vārdu apstrādes programmatūra
Vocabulary;Vārdu krājums
Health & safety legislation;Veselības un drošības legalizācija
Video conferencing;Video konference
Video recorders;video rakstītāji
Video;Video un audio
Video & audio;Video un audio
Simple networking;Vienkāršs tīkls
Virtual reality;Virtuālā realitāte
Virus;Virus
Web 2.0;Web 2.0
Web 2.0 tools;Web 2.0 tools
Identification theft;Zādzības noteikšana
Low level languages;Zema līmeņa valodas

