Linked databases & database structures;Database collegati e strutture di database
Data concepts;dati concetti
Interactive digital display design;Design interattivo display digitale
Diagrams;Diagrammi
Access Rights;Diritti di accesso
Copyright;Diritto d'autore
Input & output devices;Dispositivi di ingresso e uscita
Dictionary;dizionario
Documentiation;Documentiation
DVD-ROM;DVD-ROM
What if scenarios, ICT in action;E se gli scenari, ICT in azione
E-book readers & other gadgets;E-book lettori e altri gadget
Media literacy;Educazione ai media
Technological education;Educazione tecnologica
Data processing;Elaborazione dei dati
Information processing;elaborazione delle informazioni
Processing text & images;Elaborazione testo e immagini
Access Control List;Elenco controllo accessi
E-mail;E-mail
Labelling;Etichettatura
Automating events;Eventi Automazione
Stepping back from ICT;Facendo un passo indietro dalle TIC
Fantasy;Fantasy
Asking questions & querying data;Fare domande e interrogazione dei dati
Feedback/responding to data;Feedback / rispondendo ai dati
File transfer protocol (FTP);File Transfer Protocol (FTP)
Floppy Drive;floppy Drive
Information source;fonte di informazione
Internet service providers;Fornitori di servizi Internet
Digital cameras;fotocamere digitali
Identification theft;Furto di identificazione
Gadgets;Gadget
Databases management;Gestione banche dati
Programmable toy;giocattolo programmabile
Games & gaming machines;Giochi e macchine da gioco
Computer game;gioco per computer
Developments in software & hardware & their impact;Gli sviluppi nel software e hardware e il loro impatto
Graphics;Grafica
Graphics and sounds;Grafica e suoni
Hacking;Hacking
Hardware;Hardware
MIDI hardware;hardware MIDI
HTML;HTML
Hypermedia;Hypermedia
Storage devices;I dispositivi di archiviazione
Faxes;I fax
Electronic day books;I libri elettronici giorno
ICT & me;ICT & me
ICT in society;ICT nella società
ICT opportunities;ICT opportunità
Identity Hacking;Identità Hacking
Online identity;Identità online
Technological change;Il cambiamento tecnologico
Social networking;Il social networking
Images;Immagini
Still images - generally;Immagini fisse - generalmente
Still images: bitmap graphics;Immagini fisse: grafica bitmap
Still images: vector graphics;Immagini fisse: grafica vettoriale
Still images: pictograms;Immagini fisse: pittogrammi
Impact of ICT;Impatto delle TIC
Impact of IT on communications;Impatto dell'IT sulle comunicazioni
Computer science;Informatica
Information;Informazioni
Information ;informazioni
Information literacy;Informazioni alfabetizzazione
Information Owner;Informazioni Proprietario
Engineering;Ingegneria
Input;Input
Entering data;Inserimento dei dati
Integration of digital products;Integrazione di prodotti digitali
Artificial intelligence;Intelligenza artificiale
Internet;Internet
Internet searching;Internet di ricerca
The Internet: searching and interpreting;Internet: la ricerca e l'interpretazione
Interoperabiloty;Interoperabiloty
Interpret information;Interpretare le informazioni
Interpreting information;Interpretare le informazioni
Interpretation of data;Interpretazione dei dati
Internet based entertainment;Intrattenimento basato su Internet
Instructions;Istruzione
Java;Java
JavaScript;JavaScript
jQuery;jQuery
Combining software tools to produce a system;La combinazione di strumenti software per la produzione di un sistema di
Reliance on ICT & risk assessment;La dipendenza da ICT & valutazione del rischio
Storing & retrieving data;La memorizzazione e il recupero dei dati
Data collection;La raccolta dei dati
Virtual reality;La realtà virtuale
Research a problem using ICT;La ricerca di un problema con le TIC
Data capture;L'acquisizione dei dati
Digital literacy;L'alfabetizzazione digitale
Applying ICT in other contexts;L'applicazione di ICT in altri contesti
Working with mobile technology;Lavorare con la tecnologia mobile
Working with cameras & video;Lavorare con macchine fotografiche e di video
Working independently;Lavorare in modo indipendente
Relationships & rules;Le relazioni e le regole
Laser printers;Le stampanti laser
Media education;L'educazione ai media
Reading for information;Lettura di informazioni
Limitations/advantages;Limitazioni / vantaggi
Information Security Guidelines/Policy/Plan/Risk Assessment;Linee guida / privacy / Piano / Risk Assessment Information Security
Language;Lingua
Low level languages;Linguaggi di basso livello
Programming language;linguaggio di programmazione
Machine language;linguaggio macchina
Local Area Network;Local Area Network
Local data collection & holding;Locale di raccolta e tenuta dei dati
Combating ICT & IT crime;Lotta ICT & IT crimine
Using ICT;L'uso delle TIC
Misuse of data;L'uso improprio dei dati
Malware;Malware
Maps and plans;Mappe e piani di
Mass media;Mass media
Reference material;Materiale di riferimento
Teaching materials;materiale didattico
Interactive material;materiale interattivo
Media;media
Media library;Mediateca
Mnemonics;mnemonici
Modelling;Modellazione
Keyboard Mouse;mouse Tastiera
Multimedia;Multimedia
Newsletter, poster, flyer production;Newsletter, poster, produzione volantino
Numerical notation;Notazione numerica
Numbers;Numeri
New technologies & tools;Nuove tecnologie e strumenti
Open Source;Open Source
liquid crystal display panels;pannelli di display a cristalli liquidi
Password security;Password di sicurezza
Patterns;Patterns
PHP;PHP
Planning what data to record;Pianificare i dati da registrare
Plausibility;Plausibilità
Podcast;Podcast
Presenting measured data;Presentando i dati misurati
Present work effectively;Presentare in modo efficace il lavoro
Presentation;presentazione
Data presentation;Presentazione dei dati
Presentation of information & data;Presentazione di informazioni e dati
Digital presentations;Presentazioni digitali
Privacy and personal information;Privacy e dati personali
Communications issues;Problemi di comunicazione
Procedures/macros/templates;Procedure / macro / templates
Processor;processore
Digital Products;prodotti digitali
Output;produzione
Design;Progettazione
Informational website design;Progettazione di siti web informativo
Anti-Virus Program;Programma Anti-Virus
Programming;Programmazione
Data protection act;Protezione dei dati
Publishing on the web;Pubblicazione sul web
Advertising;Pubblicità
Quality & accuracy;Qualità e precisione
Confidentiality issues;Questioni di riservatezza
Collecting information;Raccolta delle informazioni
Data representation;Rappresentazione dei dati
Augmented Reality;Realtà Aumentata
Retrieving information that has been stored;Recupero delle informazioni che è stato memorizzato
Draft/manipulate information/data using ICT;Redigere / manipolare le informazioni / dati che utilizzano le TIC
Record information/data using ICT;Registrare le informazioni / dati che utilizzano le TIC
Datalogging;Registrazione dati
Data logging;Registrazione dei dati
Network;rete
Information network;rete di informazione
Safe searching;Ricerca sicura
Recognising that information must be analysed and evaluated for its purpose, author, currency and context;Riconoscendo che l'informazione deve essere analizzato e valutato per il suo scopo, l'autore, la valuta e il contesto
Recognising issues of risk, safety and responsibility surrounding the use of ICT;Riconoscere i problemi di rischio, sicurezza e responsabilità che circonda l'uso delle TIC
Memory;ricordo
Reflecting on ICT in society;Riflettendo sulle TIC nella società
Electronic journal;Rivista elettronica
Robotics;Robotica
Health & safety legislation;Salute & normativa sulla sicurezza
Digital scanners;scanner digitale
Computer functional scheme;Schema funzionale Computer
Screen;Schermo
Screencast;Screencast
Security Administrator;Security Administrator
Security Breach/Incident;Security Breach / Incident
Select from and add to information for particular purposes;Selezionare e aggiungere informazioni a fini particolari
Select and use ICT tools and techniques appropriately, safely and efficiently;Selezionare e utilizzare strumenti e tecniche ICT in modo appropriato, sicuro ed efficiente
Simple networking;Semplice collegamento in rete
Sensors & software Appropriate/not appropriate;Sensori e software appropriato / non appropriato
Sequencing;Sequencing
Security;sicurezza
Data Security;Sicurezza dei dati
Security for Electronic Transaction - SET;Sicurezza per la transazione elettronica - SET
Security, password selection & protection;Sicurezza, password di selezione e protezione
Security, accuracy & plagiarism;Sicurezza, precisione e il plagio
Simulating;Simulazione
Synthesising information;Sintetizzare le informazioni
Information system;sistema di informazione
Systems;Sistemi
Public information systems;Sistemi di informazione al pubblico
Systems in context;Sistemi in contesto
Website;Sito
Software;Software
Desktop publishing software;Software di desktop publishing
Word processing software;Software di elaborazione testi
Presentation software;Software di presentazione
Spam;Spam
Printout;Stampa
Printer;stampante
History of technology;Storia della tecnologia
History & development of ICT;Storia e sviluppo delle TIC
ICT tools;strumenti ICT
ICT tools – generally;Strumenti ICT - generalmente
ICT tools: datalogging software;Strumenti ICT: il software di registrazione dati
ICT tools: music & sound software;Strumenti ICT: musica & software audio
ICT tools: web browser;Strumenti ICT: web browser
ICT tools: database;Strumenti TIC: banca dati
ICT tools: desktop publishing (DTP);Strumenti TIC: desktop publishing (DTP)
ICT tools: spreadsheet;Strumenti TIC: foglio di calcolo
ICT tools: adventure games/simulations;Strumenti TIC: giochi di avventura / simulazioni
ICT tools: vector graphics program;Strumenti TIC: programma di grafica vettoriale
ICT tools: multimedia authoring software;Strumenti TIC: software di authoring multimediale
ICT tools: control software;Strumenti TIC: software di controllo
ICT tools: bitmap graphics software;Strumenti TIC: software di grafica bitmap
ICT tools: presentation software;Strumenti TIC: software di presentazione
ICT tools: web authoring software;Strumenti TIC: software web authoring
ICT tools: word processor;Strumenti TIC: word processor
Web 2.0 tools;Strumenti Web 2.0
Structure of systems;Struttura dei sistemi
Database stucture;Stucture Database
Sounds;Suoni
Sound;Suono
Future developments;Sviluppi futuri
Web development;sviluppo Web
Tape-recorders;Tape-registratori
Concept keyboard;tastiera concetto
Security technology;Tecnica di sicurezza
Search techniques;Tecniche di ricerca
Technology;tecnologia
Control technology;Tecnologia di controllo
Changing technologies;Tecnologie che cambiano
Web technologies;tecnologie Web
Terminology;Terminologia
Text;Testo
Trojan;Trojan
Finding things out;Trovare le cose
Latest digital products;Ultimi prodotti digitali
Disk drive/hard disk;Unità disco / disco rigido
Contextualised use of text/image processing;Uso contestualizzata di testo / elaborazione delle immagini
Use & misuse of data;Uso e abuso dei dati
Everyday use;Uso quotidiano
Using IT safely;Utilizzando in modo sicuro
Use text, tables, images and sound to develop ideas;Utilizzare testo, tabelle, immagini e suoni per sviluppare idee
Basic computer usage and possibilities;Utilizzo del computer di base e le possibilità
Using applications;Utilizzo delle applicazioni
Using images & text;Utilizzo di immagini e testi
Use of queries, forms, reports, macros;Utilizzo di query, maschere, report, macro
Critical evaluation;valutazione critica
Benefits & problems;Vantaggi e problemi
Benefits & problems of data collection;Vantaggi e problemi di raccolta dei dati
Advantages & disadvantages;Vantaggi e svantaggi
Video;Video
Video conferencing;Video conferenza
Video & audio;Video e audio
Video recorders;videoregistratori
Virus;virus
Vocabulary;Vocabolario
Voice/fax/data modems;Voce / fax / modem dati
Web 2.0;Web 2.0
Wide Area Network;Wide Area Network

