ICT tools: vector graphics program;Úirlisí TFC: clár grafaice veicteoirigh
ICT tools: web authoring software;Úirlisí TFC: bogearraí gréasáin údaraithe
ICT tools: web browser;Úirlisí TFC: Brabhsálaí
ICT tools: word processor;Úirlisí TFC: Próisealaí focal
Computer architecture;Ailtíreacht ríomhairí
Basic computer concepts;Coincheapa bunúsacha ríomhaire
Computer functional scheme;Sceim fheidhmiúil ríomhaire
Bool algebra and logical sets;Ailgéabar boole agus tacair loighciúil
Hardware;Crua-earraí
Computer addition;Suimiú ríomhaireachta
Concept keyboard;Mearchlár coincheapach
Connecting computer parts;Comhpháirteacha ríomhaire a nascadh
Digital cameras;Ceamaraí digiteacha
Digital scanners;Scanóir digiteacha
Disk drive/hard disk;Tiomántán diosca/crua diosca
Electronic day books;Leabhair lae leictreonacha
Faxes;Facsanna
Floppy Drive;Tiomántán flapach
Input;Ionchur
Keyboard Mouse;Luch eochairchláir
Laser printers;Printéir léasair
liquid crystal display panels;Painéil taispéana leachtchriostail
Memory;Cuimhe
MIDI hardware;Crua earraí MIDI
Network;Líonra
Output;áschur
Printer;Printéir
Processor;Próiséalaí
Programmable toy;Bréagán in-ríomhchláraithe
Tape-recorders;Téipthaifeadáin
Video recorders;Fístaifeadáin
Voice/fax/data modems;Guth/facs/sonraí/móideimí
Software;Bogearraí
Computer application;Feidhhmchlár
Computer-assisted-instruction (CAI software);Teagasc ríomhchuidithe (bogearraí CAI)
Computer game;Cluiche ríomhaire
         Customer service;Seirbhís do chustaiméirí
         Operating system;Córas oibriúcháin
Low level languages;Teanga íseal leibhéil 
Assembler;Díolamóir
Machine language;Teanga mhéaisín
Mnemonics;Cuimhneolaíocht
         High level programming languages;Teangacha ríomhchláracha árdléibhéil
Open Source;Fóinse oscailte
Programming;Ríomhchlarú
         Algorithm;Algartam
         Coding;Códú
         Correction;Ceartú
         Flow chart;Sreabhchairt
         Maintaining;Coinnéail
         Planning;Pleanáil
         Problem solving;Fadhbréiteach
         Programm;Ríomhchlár 
Programming language;Teanga ríomhchlárucháin
                     Lexis;Léacsas
                     Syntax;Comhréir
                     Semantics;Séimeantaic
         Pseudocode;Súdachód
         Specification;Sonraíocht
         Testing;Tastaíl
Communication Environments;Timpeallachtaí Chumarsáide
File transfer protocol (FTP);Prótacal aistrithe comhad(FTP)
Infrared communications;Cumarsáid infridhearg
Internet service providers;Soláthraithe seirbhísí idirlíon
Local Area Network;Líonra Achar Lóganta
Video conferencing;Fís chomhdháil
 Wide Area Information Servers (WAIS);Freastalaithe Faisnéise d' Achar Fhairsing(WAIS)
Wide Area Network;Líonra Achar Fhairsing
Digital Products;Tairgí Digiteacha
E-book readers & other gadgets;Leitheoirí r-leabhar & giúirleidí eile
Working with cameras & video;Ag obair le ceamaraí & fís
Working with mobile technology;Ag obair le teicneolaíocht so-ghluaiste
Games & gaming machines;Cluichí & meaisíní imeartha
Internet based entertainment;Siamsaíocht bunaithe ar an idirlíon
Latest digital products;Tairgí digiteacha is déanaí
Graphics and sounds;Grafaíocht agus fuaimeanna
Communicating;Cumarsaíd a dhéanamh
Character;Carachtar
Diagrams;Léaráidí
Fantasy;Fantaise 
Graphics;Grafaíocht
Sound;Fuaim 
Images;Íomhanna
Maps and plans;Léirscáileacha agus pleananna
Patterns;Patrúin
Impact of ICT;Tionchar  TFC
Advantages & disadvantages;Buntaistí & mí-bhuntaistí
Future developments;Forbairtí sa todhchaí
What if scenarios, ICT in action;Scéil cad más rud é,TFC i ngníomh .
Impact of IT on communications;Tionhchar TFC ar chumarsáid
Reliance on ICT & risk assessment;Ag brath ar TFC & measúnú riosca
Media;Na Méain
Animation;Beochan
Audio;Fuaim
Blu-Ray;Ga- gorm
CD-ROM;CD-ROM
DVD-ROM;DVD-ROM
E-mail;R-phost
Internet;Idirlíon
Web development;Forbairt greasáin
AJAX;AJAX
CSS;CSS
HTML;HTML
Java;Java
JavaScript;ScriptJava
jQuery;jCheist
PHP;PHP
Web 2.0 tools;Úirlisí greasáin 2.0
Web technologies;Teicneolaíochtaí greasáin
Social networking;Lionrú soisialta
Multimedia;Ilmhéan
Hypermedia;Hipirmhéain
Interactive material;Ábhair idirghníomhach
Media library;Leabharlann na meain
Podcast;Podchraoladh
Printout;Asphrionta
Screen;Scáiléan
Screencast;Scáilteilgean
Video;Físéan
Website;Suíomh greasáin
Presentation;Léiriú
Digital presentations;Láithreoireachtaí digiteacha
Newsletter, poster, flyer production;Nuachtlitir, postaer, trairgeadh fogránach
Presentation of information & data;Faisnéis & sonraí a léiriú
Presentation software;Bogearraí láithreoireachta
Processing text & images;Téacs & Íomhánna a phróiséail
Contextualised use of text/image processing;Úsáid chomhtheacsach teacs/próiséail íomhanna
Desktop publishing software;Bogearraí foilsitheoireachta deisce
Word processing software;Bogearraí- proiséala focal
Creating & editing images;Íomhánna a chruthú/eagrú
Using images & text;Teács & íomhánna in úsáid
Public information systems;Córais Fáisnéise Poiblí
Informational website design;Dearadh laithreáin ghréasáin faisnéiseach
Interactive digital display design;Dearadh taispéanna digiteach idirghníomhach
Interpretation of data;Sonraí  a léirmhíniú
Structure of systems;Struchtúr córas
Publishing on the web;Foillseoireacht ar an ngréasán
Security, accuracy & plagiarism;Urrús, cruinneas & bradaíl
Terminology;Téarmaíocht
Understanding of audience;Lucht féachana a thuiscint
Website design features;Gnéithe le dearadh laithreáin ghréasáin
Creating websites;Laithreáin a chruthú
Understanding of terminology;Tearmaíocht a thuiscint
Uploading websites;Uaslodáil Laithreáin
Security;Slándáil
Access Control;Rialú Rochtana
Access Control List;Liosta ar Rialú Rochtana
Access Rights;Cearta Rochtana
Anti-Virus Program;Clár Frith-Víris
Awareness-raising activities;Gníomhaíochtaí ag ardú feasachta
Combating ICT & IT crime;Coir TF agus TFC a chosc
Copyright;Cóipcheart
Cryptography;Cripteagrafaíocht
Cyberbullying;Cibearbhullaíocht
Data Encryption;Criptiú Sonraí
Data Security;Slándáil Sonraí
Health & safety legislation;Reachtaíocht Sláinte & Slándála 
Identity Hacking;Aitheantas Bradaíola
Information Owner;Úinéir Faisnéise
Information Security Guidelines/Policy/Plan/Risk Assessment;Slándáil Eolais-----Treoirlínte/Polasaíl/Plean/Measúnú Riosca
Security, password selection & protection;Slándáil, pasfhocal, roghnú & cosaint
Malicious code;Cód Mailíseach
Malware;Bogearraí mailíseacha
Virus;Vireas
Trojan;Traíoch
Spam;Turscar
Privacy and personal information;Príobhaídeachas agus eolas pearsanta
Recognising issues of risk, safety and responsibility surrounding the use of ICT;Ceisteanna riosca, slándáil agus freagairt- in úsáid TFC
Safe searching;Cuardach sabháilte
Security Administrator;Riarathóir slándála 
Security Breach/Incident;Sarú slándála/gníomh
Security for Electronic Transaction - SET;Slandáil d'idirbheart leictreonach- SET
Systems;Córais  
Benefits & problems;Buntaistí & fadhbanna  
Input & output devices;Gléasanna ionchurtha & aiscurtha
Simple networking;Líonrú simplí
Storage devices;Gléasanna stórála 
Understanding of hardware and software;Bogearraí agus cruaearraí  a thuiscint
The Internet: searching and interpreting;An t-Idirlíon: cuardach agus léirmhíniú
Interpreting information;Eolas a léirmhíniú
Reading for information;Léitheoireacht chun fhaísnéis a fháil
Search;Cuardach
Use & misuse of data;Úsáid & mí-úsáid sonraí
Local data collection & holding;Sonraí aitiúil a bhailiú & a choiméad
Data protection act;An t-Acht um Chosaint Sonraí 
Identification theft;Goid aitheantais
Misuse of data;Mí-úsáid sonraí
Confidentiality issues;Ceisteanna rúndachta
Hacking;Bradaíl
Password security;Slándáil pasfhocail
Using ICT;TFC in úsáid
Everyday use;Úsáid gach lá
History & development of ICT;Stair & forbairt TFC
ICT & me;TFC & mise
ICT in society;TFC san  tsochaí
Systems in context;Córais i gcomhthéacs
Building computers & networks;Ríomhairí agus lionraí a thogáil
Critical evaluation;Breithmheas léirmheastachta
Recognising that information must be analysed and evaluated for its purpose, author, currency and context;Aitheantas gur cheart fáisnéis a anáilisiú agus a mheasúnu dá chuspóir,údar,airgeadra agus comhthéacs
Reviewing and reflecting critically on what people produce using ICT;Ag athbhreathnú agus meabhrú go criticiúil ar a dtargáitear ag daoine agus TFC in úsáid
Select and use ICT tools and techniques appropriately, safely and efficiently;Úirlísí agus teicnící TFC a roghnú/úsáid go héifeachtach,cuí ,sábháilte
Finding things out;Nithe a fháil amach
Asking questions & querying data;Ceisteanna a chuir agus sonraí a cheistiú
Basic computer usage and possibilities;Úsáid bunúsach agus feidearachtaí ríomhaire
Communication;Cumarsáid
Chat;Comhrá
Information ;Fáisnéis a bhailiú
Communicative competence;Inniúlacht cumarsádach
Electronic journal;Irishleabhar leictreonach
Mass media;Ollmheáin
Media education;Oideachais ar na méain
Creating database;Bunachar a chruthú
Entering data;Iontráil sonraí
Information;Fáisnéis
Collecting information;Fáisnéis a bhailiú
Information network;Líonra eolais
Information processing;Faisnéis a phróiseáil
Cataloguing;Catalogú
Documentiation;Doiciméadú
Information skills;Scileanna faisnéise
Archive;Cartlann
Library;Leabharlann  
Information system;Coras faisnéise
Interoperabiloty;Idir-inoibritheacht
Retrieving information that has been stored;Aisghabháil faisnéise atá stóráilte
Reference material;Ábhar tagartha
Bibliography;Bibleagrafaíocht
Dictionary;Foclóirín
Information source;Foínse faisnéise
Teaching materials;Ábhair muinteoireachta
Vocabulary;Foclóirín
Functional skills;Scileanna feidhmiúla
Internet searching;Sciméail/cuardach ar an idirlíon
Using IT safely;Slándáil in úsáid TF
Using applications;Úsáid feidhmeanna
Stepping back from ICT;Ag tógaint céim siar ó TFC
Applying ICT in other contexts;TFC i bhfeidhm i gcómhthéacsanna eile
New technologies & tools;Teicneolaíochtaí & uirlísí
Reflecting on ICT in society;Meabhrú ar TFC sa tsochaí
ICT opportunities;Deiseanna TFC
Collaboration;Comhoibriú
Collate, analyse & evaluate information/data using ICT;Comhordaigh, anáilisigh agus measúnaigh faisnéis/sonraí in úsáid TFC
Combining software tools to produce a system;Uirlísí bogearraí a chur le chéile chun córas a tháirgeadh
Computer literacy;Litearthacht ar ríomhairí
Digital citizens;Saoránaigh digiteach
Digital literacy;Litearthacht dhigiteach
Draft/manipulate information/data using ICT;Faisnéis a dhreachtú/ionramháiliú in úsáid TFC
Information literacy;Litearthacht faisnéise
Interpret information;Faisnéis a thuiscint
Media literacy;Litearthacht meáin
Online identity;Aitheantas ar an líne
Present work effectively;Obair a léiriú  go héifeachtacht
Record information/data using ICT;Faisnéis/sonraí a thaifeadadh ag úsáid TFC
Research a problem using ICT;Fadhb a inniúchadh ag úsáid TFC
Select from and add to information for particular purposes;Roghnaigh ó agus suimigh le faisnéis d'úsáidí eagsúla 
Share ideas;Moltaí a chomhroinnt
Use text, tables, images and sound to develop ideas;Teács, tablaí, íomhánna agus fuaim a úsáid chun moltaí a fhorbairt
Working independently;Ag obair go neamhspléach
Technology;Teicneolaíocht
Artificial intelligence;Éirim saorga
Robotics;Robataic
Automation;Uathú
Biotechnology;Biththeicneolaíocht
Computer science;Ríomheolaíocht
Control technology;Teicneolaíocht rialúcháin
Design;Dearadh
Engineering;Innealltóireacht
Security technology;Teicneolaíocht slándála 
History of technology;Stair teicneolaíochta
Technological change;Athruithe teicneolaíochta
Technological education;Oideachas teicneolaícohta
Virtual reality;Réaltacht fhíorúil
Augmented Reality;Réaltacht mhéadaithe
