Decimal number;Nombre Décimal
Irrational Number;Nombre Irrationnel
Median-number;Nombre Médian
Rational Number;Nombre Rationnel
Real number;Nombre Réel
Numbers and Computation;Nombres et calcul
Ordinal numbers;Nombres Ordinaux
Primes;Nombres Premiers
Cardinal number;Numéro Cardinal
ThreeD Object;Objet 3D
Octahedron;Octaèdre
Integral Transforms;Opérateur intégral (opérateur à noyau)
Bounded operators;Opérateurs Bornés
Unbounded Operators;Opérateurs Non Bornés
Tool;Outil
Tool;Outils
Software Tools;Outils Logiciels
Parabola;Parabole
Plots;Parcelles
Right parallelepiped;Pavé Droit
Permutations;Permutations
Plane;Plan
Plane in coordinate system;Plan Dans Le Système De Coordonnées
Symmetry plane;Plan De Symétrie
Polyhedron;Polyèdre
Polyhedron dualize;Polyèdre Dualize
Polygon of frequencies;Polygone De Fréquences
Percentage;Pourcentage
Proof Randomness;Preuve aléatoire
Direct Proof;Preuve Directe
;Preuve géométrique - Geometrie des solides
Proof by contradiction;Preuve Par L'Absurde
Pigeonhole Principle;Principe Des Tiroirs
Prism;Prisme
Right-Prism;Prisme Droit
Probability;Probabilité
Conditional probability;Probabilité Conditionnelle
Word problem;Problème du monde
Real world problem;Problème du monde réel
Word problem;Problème Verbal
Linear problems;Problèmes linéaires
Problems from other subjects;Problèmes sur d'autres sujets
Random process;Processus Aléatoire
Projection;Projection
Orthogonal projection;Projection Orthogonale
Orthogonal projection of solid;Projection orthogonale du solide
Parallel projection;Projection Parallèle
Perspective projection;Projection Perspective
Power;Puissance
Pyramid;Pyramide
Quartile;Quartile
Quotient;Quotient
Square root;Racine Carrée
Ratio of numbers;Rapport De Nombres
Mean variation ratio of a function in an interval;Rapport De Variation D'Une Fonction Dans Un Intervalle Moyen
Protractor;Rapporteur
Recursion;récursion
Reduction;Réduction
Ruler;Règle
Laplace rule;Règle De Laplace
Graduated ruler;Règle Graduée
Dependency relation;Relation De Dépendance
Graphical representation of function;Représentation graphique de la fonction
Graphical display of data;Représentation graphique des données
Polynomial graph;Représentation Graphique D'Un Polynôme
Representativity;Représentativité
Remainder;Reste
RevolutionSolid;révolution solide
Rotation;Rotation
Patterns and Sequences;Schémas et séquences
Science;Sciences
Conic Section;Section Conique
Simple calculation of volume;Simple calcul du volume
Simulation;Simulation
Sine;Sinus
Archimedean solid;Solide Archimédien
Platonic solid;Solide De Platon
Revolution Solid;Solide De Révolution
Simple solid objects;Solides Simples
Solutions of Systems;Solutions De Systèmes
Solutions of Equations;Solutions D'Équations
Fallacy;Sophisme
Sphere;Sphère
Statistics;Statistique
Statistics and Probability;Statistiques et probabilité
Summary statistics;Statistiques Sommaires
Sequence;Suite
Arithmetic Sequence;Suite Arithmétique
Fibonacci Sequence;Suite De Fibonacci
Geometric Sequence;Suite Géométrique
Topic from Subjects;Sujet de sujets
Symbol;Symbole
Reflection;Symétrie
Reflection in a line;Symétrie Axiale
Reflection in a plane;Symétrie Par Rapport À Un Plan
Reflection in a point;Symétrie Par Rapport À Un Point
System with two equations and two unknowns;Système Avec Deux Équations À Deux Inconnues
System with two equations and two unkonwns;Système avec deux équations à deux inconnues
CAS;Système De Calcul Formel
System of equations;Système D'Équations
Linear equations system;Système D'Équations Linéaires
Table with several columns;Table Avec Plusieurs Colonnes
Contingency table;Table De Contingence
Table;Tableau
Double entry table;Tableau À Double Entrée
Table of values;Tableau Des Valeurs
Multiple chart;Tableau Multiple
Statistical table;Tableau Statistique
Tangent of angle;Tangente De L'Angle
Tetrahedron;Tétraèdre
Set Theory;Théorie des ensembles
Graph Theory;Théorie des graphes
Game Theory;Théorie des jeux
Number Theory;Théorie Des Nombres
Translation;Traduction
Transformation;Transformation
Polyhedron transformation;Transformation De Polyèdres
Polyhedron truncating;Troncature De Polyèdre
Simple calculation of volume;Un Simple Calcul Du Volume
Approximate value;Valeur Approchée
Outlier;Valeur Atypique
Variability;Variabilité
Variable;Variable
Random variable;Variable Aléatoire
Continuous random variable;Variable Aléatoire Continue
Discrete random variable;Variable Aléatoire Discrète
Volume;Volume
x coordinate of point;X Coordonnée Du Point
y-coordinate of point;Y: Coordonnée Du Point

