Conservation of mass;Conservation de la masse
Conservation of momentum;Conservation du moment
Conservation and dissipation;Conservation et la dissipation
Constellations;Constellations
Coordinates;Coordonnées
Rigid body;Corps rigide
Cosmology;Cosmologie
Coasts;Côtes
Colour;Couleur
Coulomb law;Coulomb loi
Coupled Motion dynamics ;Couplé dynamique de mouvement
AC/DC;Courant alternatif
Light curve;Courbe de lumière
Rotation curve;Courbe de rotation
Watercourse;Cours d'eau
Watercourse ;Cours d'eau
Crater;Cratère
Water cycle;Cycle de l'eau
Life cycle;Cycle de vie
Lifecycle of products;Cycle de vie des produits
Hazards/geomorphological;Dangers / géomorphologiques
Hazards & human responses;Dangers et les réponses humaines
Darwin;Darwin
Other influences on ecosystems;D'autres influences sur les écosystèmes
Other geomorphological processes;D'autres processus géomorphologiques
Other types of bonding;D'autres types de collage
Information transmission, analogue and digital signals;De transmission d'informations, analogiques et des signaux numériques
Density;Densité
Teeth;Dents
Deposition;Déposition
Metal complexes;Des complexes de métaux
Desert ;Désert
Detectors;Détecteurs
Particle detectors ;Détecteurs de particules
Detectors: CCD camera;Détecteurs: caméra CCD
Sex determination;Détermination de sexe
Second scientific revolution;Deuxième révolution scientifique
Hertzsprung-Russell diagram;Diagramme de Hertzsprung-Russell
Diffraction;Diffraction
Dinosaur;Dinosaure
Industrial devices;Dispositifs industriels
Distillation;Distillation
Dynamometers;Dynamomètres
Water;Eau
Water ;Eau
Drinking water;Eau potable
Solar eclipse;Éclipse solaire
Ecology;Ecologie
Ecology ;Écologie
Ecosystem ;Écosystème
Ecosystems;Écosystèmes
Environmental Education;Education environnementale
Education for sustainable development ;Education pour le développement durable
Greenhouse effect ;Effet de serre
Doppler effect;Effet Doppler
Effects of resource use;Effets de l'utilisation des ressources
Electricity ;Électricité
Electricity and magnetism;Electrivité et magnétisme
Electrochemistry;Électrochimie
Electrolysis;Électrolyse
Electromagnetism - generally;Electromagnétisme - généralement
Domestic appliances;Electroménager
Electrons – generally;Électrons - en général
Elements;Éléments
Breeding;Élevage
Energy;Energie
Energy ;Energie
Kinetic energy;Énergie cinétique
Electrical energy ;Énergie électrique
Energy and ecosystems;Énergie et les écosystèmes
Nuclear energy ;Énergie nucléaire
Nitrogenous fertilizers;Engrais azotés
Environment;Environnement
Environment ;Environnement
Geophysical environment;Environnement géophysique
Enzymes;Enzymes
Epithelial;Épithélium
Equations and formulae;Équations et formules
Fieldwork equipment;Équipements sur le terrain
Erosion;Érosion
Weathering;Érosion
Escape velocity;Escape Velocity
Space-Time Information;Espace-Temps information
Endangered species;Espèces menacées d'extinction
Endangered species ;Espèces menacées d'extinction
Stomach;Estomac
Settlements: size/character/function;Établissements de taille: / caractère / fonction
Settlements: change;Établissements: le changement
States of matter;États de la matière
Stars;Etoiles
Binary stars;Étoiles binaires
Evolution - generally;Evolution - généralement
Conflicting demands on environments;Exigences contradictoires sur les milieux
Exo/endothermic;Exo / endothermique
Hubble expansion;Expansion de Hubble
Mining;Exploitation minière
Mining ;Exploitation minière
Explorer;Explorateur
exploration of the earth ;Exploration de la Terre
Extinction;Extinction
Fertilisation;Fertilisation
Leaf;Feuille
Filtration;Filtration
Flower;Fleur
Liver;Foie
Lorentz force;Force de Lorentz
Electric force;Force électrique
Nuclear force;Force nucléaire
Forces and motion;Forces et mouvement
Forest ;Forêt
Formation;Formation
Dynamic Shape;Forme dynamique
fossil ;Fossile
Fossil record;Fossiles
Supply of resources;Fourniture de ressources
Wave frequency;Fréquence de l'onde
Friction;Friction
Fruit;Fruit
Elliptical galaxy;Galaxie elliptique
Irregular galaxy;Galaxie irrégulière
Spiral galaxy;Galaxie spirale
Audible ranges;Gammes sonores
Gas;Gaz
Generators and transformers;Génératrices et transformateurs électriques
Genetics;Génétique
Genome;Génome
Geography;Géographie
Geography and Earth Science;Géographie et sciences de la terre
regional geography ;Géographie régionale
social geography ;Géographie sociale
geology ;Géologie
Giants;Giants
Globes;Globes
Seeds;Graines
Grand unification ;Grande unification
Electrical quantities - generally;Grandeurs électriques - généralement
Halogens;Halogènes
Halos;Halos
Inheritance - generally;Héritage - généralement
Monohybrid inheritance;Héritage monohybride
Spatial heterogeneity;Hétérogénéité spatiale
Higgs particle ;Higgs particules
History of Science and Technology;Histoire des sciences et technologies
Horology;Horlogerie
Oil ;Huile
Humans and animals;Humains et animals
Hydrocarbons;Hydrocarbures
Island ;Île
Impulse;Impulsion
Refraction index;Indice de réfraction
Inertia;Inertie
Inflation;Inflation
Climatic influences on ecosystems;Influences climatiques sur les écosystèmes
Soil influences on ecosystems;Influences du sol sur les écosystèmes
Infrared;Infrarouge
Insect;Insecte
Laboratory measuring instruments, including sensors and meters;Instruments de mesure de laboratoire, y compris les capteurs et compteurs
Musical instruments;Instruments de musique
Insulin;Insuline
Loudness;Intensité
Weak interactions: electroweak ;Interactions faibles: électrofaibles
Weak interactions: quarks & leptons;Interactions faibles: les quarks et les leptons
Internal Energy;Intérieur de l'énergie
Spatial interpolation;Interpolation spatiale
Invertebrate;Invertébré
Garden;Jardin
Gardening;Jardinage
Horizontal throw;Jet horizontal
Vertical throw;Jet vertical
Jets;Jets
Kuiper belt objects;Kuiper des objets ceinture
Electric charge - generally;La charge électrique - en général
Thermal decomposition;La décomposition thermique
Half-life;La demi-vie
Nuclear decay;La désintégration nucléaire
Particle dynamics ;La dynamique des particules
Nuclear fission;La fission nucléaire
Gravitational force and gravity;La force gravitationnelle et la gravité
Magnetic force;La force magnétique
Nuclear fusion;La fusion nucléaire
Waste management ;La gestion des déchets
Ampere's law;La loi d'Ampère
Universal law of gravitation;La loi de la gravitation universelle
Visible light;La lumière visible
Dark matter;La matière noire
Dark matter ;La matière noire
Nanotechnology;La nanotechnologie
Food as fuel;La nourriture comme carburant
Plant nutrition and growth;La nutrition des plantes et la croissance
Nutrition and digestion - generally;La nutrition et la digestion - en général
Mass loss;La perte de masse
Gas pressure and diffusion;La pression du gaz et de diffusion
Wood production;La production de bois
Paper production;La production de papier
Glass production;La production de verre
Electricity generation/National Grid;La production d'électricité / National Grid
Energy production and energy resources research;La production d'énergie et des ressources énergétiques de la recherche
Puberty/adolescence;La puberté / l'adolescence
Geographical distribution of economic activity;La répartition géographique de l'activité économique
Asexual reproduction;La reproduction asexuée
Electrical resistance/conductivity;La résistance électrique / conductivité
Human health: smoking;La santé humaine: le tabagisme
Supersymmetry ;La supersymétrie
Temperature and heat;La température et la chaleur
Particle theory;La théorie des particules
Extraterrestrial life;La vie extraterrestre
Lake ;Lac
Charged particle acceleration ;L'accélération des particules chargées
Stomach acid and bile;L'acide gastrique et à la bile
Solar activity;L'activité solaire
Organic Agriculture;L'agriculture biologique
Tongue;Langue
regional language ;Langue régionale
Free electron lasers;Lasers à électrons libres
Cloning, selective breeding and genetic engineering;Le clonage, la reproduction sélective et du génie génétique
Electric current;Le courant électrique
Menstrual cycle;Le cycle menstruel
Development & quality of life;Le développement et la qualité de vie
Genetic engineering;Le génie génétique
Circular motion;Le mouvement circulaire
Foucault pendulum;Le pendule de Foucault
Alpha radiation;Le rayonnement alpha
Beta radiation;Le rayonnement bêta
Gamma radiation;Le rayonnement gamma
Energy transfer and storage;Le transfert d'énergie et de stockage
Water, landscapes & people - general information;L'eau, des paysages et des gens - informations générales
International scale;L'échelle internationale
Local scale;L'échelle locale
Global scale;L'échelle mondiale
National scale;L'échelle nationale
Regional scale;L'échelle régionale
Lunar eclipse;L'éclipse lunaire
Environmental education ;L'éducation environnementale
Energy - using electricity;L'énergie - l'électricité
Potential energy;L'énergie potentielle
Dark energy;L'énergie sombre
Gravitational lenses;Lentilles gravitationnelles
Leptons ;Leptons
Acids, alkalis and bases;Les acides, les alcalis et les bases
Rural settlements;Les agglomérations rurales
Urban settlements;Les agglomérations urbaines
Galaxy clusters;Les amas de galaxies
Globular clusters;Les amas globulaires
Open clusters;Les amas ouverts
Astronauts;Les astronautes
Environmental causes of variation;Les causes environnementales de variation
Genetic causes of variation and mutation;Les causes génétiques des variations et des mutations
Food chains and webs;Les chaînes alimentaires et les réseaux
Chemical changes;Les changements chimiques
Changes of state;Les changements d'état
Physical changes;Les changements physiques
Fossil fuels;Les combustibles fossiles
Comets and meteors;Les comètes et les météores
Physical constants ;Les constantes physiques
Carbon and nitrogen cycles;Les cycles du carbone et de l'azote
Differences in development within countries;Les différences de développement au sein des pays
Differences in development between countries;Les différences de développement entre les pays
Eclipses;Les éclipses
Renewable energy;Les énergies renouvelables
Renewable energy ;Les énergies renouvelables
Maxwell's equations;Les équations de Maxwell
Neutron stars;Les étoiles à neutrons
Variable stars;Les étoiles variables
Factors influencing development;Les facteurs qui influencent le développement
Electrostatic forces;Les forces électrostatiques
Galaxies and Dwarf galaxies;Les galaxies et les galaxies naines
Satellite images;Les images satellites
Human influences on ecosystems;Les influences humaines sur les écosystèmes
Spatial information;Les informations spatiales
Particle interactions with matter ;Les interactions des particules avec la matière
Spatial interactions;Les interactions spatiales
Covalent bonds;Les liaisons covalentes
Ionic bonds;Les liaisons ioniques
Kepler's laws;Les lois de Kepler
Newton's laws;Les lois de Newton
Magnetic materials;Les matériaux magnétiques
Alkali metals;Les métaux alcalins
Transition metals;Les métaux de transition
Near-earth objects;Les objets géocroiseurs
Waves;Les ondes
Radio waves;Les ondes radio
Seismic waves;Les ondes sismiques
Electrostatic phenomena and uses;Les phénomènes électrostatiques et les utilisations
Flowering plants/parts of plants;Les plantes à fleurs / parties de plantes
Physical processes;Les processus physiques
Spatial properties;Les propriétés spatiales
Pulsars;Les pulsars
Quarks & hadrons ;Les quarks et hadrons
Environmental issues;Les questions environnementales
Cosmic rays;Les rayons cosmiques
Gamma rays;Les rayons gamma
X-rays;Les rayons X
Energy resources;Les ressources énergétiques
Fossil resources - generally;Les ressources fossiles - en général
Natural resources;Les ressources naturelles
Natural resources ;Les ressources naturelles
Supernova remnants;Les restes de supernova
Scientists and inventors;Les scientifiques et les inventeurs
Light sources;Les sources lumineuses
Sound sources;Les sources sonores
Space stations;Les stations spatiales
Gamma ray bursts;Les sursauts gamma
Sunspots;Les taches solaires
Black holes;Les trous noirs
Rock types;Les types de roches
Uses of radioactivity, including radioactive dating;Les utilisations de la radioactivité, y compris datation radioactive
Blood vessels;Les vaisseaux sanguins
Geographical variations in weather & climate;Les variations géographiques des conditions météorologiques et le climat
Reaction rates;Les vitesses de réaction
Extraction of metal from ore;L'extraction de métal à partir de minerais
Obtaining and using materials;L'obtention et l'utilisation de matériaux
Location of settlements;Localisation des colonies de peuplement
Wavelength;Longueur d'ondes
The ear;L'oreille
Oxidation and reaction;L'oxydation et la réaction
Light;Lumière
Zodiacal light;Lumière zodiacale
Luminescent;Luminescent
Moon;Lune
Land use;L'utilisation des terres
Machines;Machines
Magnetism - generally;Magnétisme - généralement
Inherited diseases;Maladies héréditaires
Mammal;Mammifère
Tides;Marées
Mass;Masse
Invariant mass ;Masse invariante
Everyday materials;Matériaux de tous les jours
Useful materials and products;Matériaux et produits utiles
Laboratory equipment – generally;Matériel de laboratoire - généralement
Statistical mechanics;Mechanics statistiques
Meiosis;Méiose
Mixtures;Mélanges
Sea ;Mer
Metals - generally;Métaux - en général
Metals – generally;Métaux - en général
Meteor;Météore
Meteorite;Météorite
Meteorology ;Météorologie
Microbiology ;Microbiologie
Microlensing effect;Microlensing effet
Microwaves;Micro-ondes
Micro-organism ;Micro-organisme
Microscope;Microscope
Migration;Migration
Intergalactic medium;Milieu intergalactique
Interstellar medium;Milieu interstellaire
Mineral ;Minéral
Mineralogy ;Minéralogie
Minerals;Minéraux
Mitosis;Mitose
Standard model ;Modèle standard
Physical patterns;Modèles physiques
Molecules – generally;Molécules - en général
Moment of inertia;Moment d'inertie
Moments;Moments
Mountain;Montagne
Mountain ;Montagne
Electric motors;Moteurs électriques
Human patterns;Motifs de l'Homme
Rectilinear motion;Mouvement rectiligne
Muscles;Muscles
Brown dwarfs;Naines brunes
Nebula;Nébuleuse
Planetary nebula;Nébuleuse planétaire
Nerve;Nerf
Nucleosynthesis;Nucléosynthèse
Nucleus: protons, neutrons;Nucleus: les protons, les neutrons
Observatories;Observatoires
Ocean ;Océan
Oceania;Océanie
Bird;Oiseau
Density waves;Ondes de densité
Longitudinal waves;Ondes longitudinales
Transverse waves;Ondes transversales
Optics;Optique
Orbit;Orbite
Organs;Organes
Sources of resources;Origine des ressources
Origin and evolution of the universe;Origine et évolution de l'univers
Oscillations;Oscillations
Nautical tools;Outils nautiques
Tools for science;Outils pour la science
Ova;Ova
Palaeontology ;Paléontologie
Pancreas;Pancréas
Particle beam parameters ;Paramètres du faisceau de particules
Parasite;Parasite
National park ;Parc national
Particle cosmology ;Particules cosmologie
Pitch;Pas
Patterns in general;Patterns en général
Patterns in reactions;Patterns in réactions
Less economically developed countries;Pays économiquement moins développés
More economically developed countries;Pays économiquement plus développés
European countries outside the European Union;Pays européens en dehors de l'Union européenne
Landscape;Paysage
Fishery;Pêcherie
Pendulum;Pendule
Period;Période
Pharmaceutics;Pharmacie
Phase;Phase
Phases;Phases
Phases of the Moon;Phases de la Lune
atmospheric phenomenon ;Phénomène atmosphérique
Climatic phenomenon ;Phénomène climatique
geological phenomenon ;Phénomène géologique
geomorphologic phenomenon ;Phénomène géomorphologique
Natural phenomenon ;Phénomène naturel
Photography and cinematography;Photographie et cinématographie
Photosynthesis;Photosynthèse
Physics;Physique
Physical chemistry;Physique chimie
High Energy Physics;Physique des hautes énergies
Nuclear physics;Physique nucléaire
Plain ;Plaine
Planets;Planètes
Extrasolar planets;Planètes extrasolaires
Planning & management of resources;Planification et gestion des ressources
Plants;Plantes
Plastics/polymers;Plastiques / polymères
Acid rain ;Pluie acide
Weight;Poids
Melting/boiling points;Point de fusion / point d'ébullition
Fish ;Poisson
Pollution ;Pollution
Organic Polymers;Polymères organiques
Population & resources;Population et ressources
Port ;Port
Potential;Potentiel
Dust;Poussière
Meadow;Prairie
First scientific revolution;Première révolution scientifique
Pressure;Pression
Atmospheric Pressure;Pression atmosphérique
Cell processes - generally;Processus cellulaires - en général
Life processes;Processus de la vie ( cycle de la vie)
Processes in general;Processus en général
Geomorphological processes - general information;Processus géomorphologiques - informations générales
Human processes;Processus humains
Tectonic processes;Processus tectoniques
Ceramics production;Production de la céramique
Projection;Projection
Properties of light - generally;Propriétés de la lumière - en général
Properties of materials;Propriétés des matériaux
Properties of sound - generally;Propriétés du son - en général
Environmental protection;Protection de l'environnement
Environmental protection ;Protection de l'environnement
QCD, jets & gluons ;QCD, des jets et des gluons
Quasars;Quasars
Topical geographical issues;Questions d'actualité géographiques
Root hair;Racine des cheveux
Radioactivity;Radiactivité
Radiation;Radiation
Senses;Raison
Background radiation;Rayonnement de fond
Cosmic background radiation;Rayonnement de fond cosmique
Synchrontron radiation ;Rayonnement Synchrontron
Organic Reaction;Réaction organique
Chemical Reactions;Réactions chimiques
Displacement reactions;Réactions de déplacement
Reversible reactions;Réactions réversibles
Reactivity series;Réactivité série
Reactions with metals;Réagit avec des métaux
Recycling ;Recyclage
Writing ad press;Rédaction presse annonce
Redshift;Redshift (décalage vers le rouge)
Reference Frame;Référence Cadre
Reflection;Réflexion
Refraction;Réfraction
HII region;Région HII
Grouping materials;Regroupement des matériaux
Solar-terrestrial relations;Relations Soleil-Terre
Landforms;Relief
Population distribution;Répartition de la population
Global distribution of tectonic activity;Répartition mondiale de l'activité tectonique
Reproduction;Reproduction
Reptile;Reptile
Mains electricity - generally;Réseau électrique - en général
Air resistance;Résistance de l'air
Natural resources ;Ressources naturelles
Tectonic hazards & human responses;Risques tectoniques et les réponses humaines
Rivers;Rivers
Robotics;Robotique
Rockets;Rockets
Role of electrons in reactions;Rôle des électrons dans les réactions
Rotation;Rotation
Seasons;Saisons
Blood;Sang
Human health: teeth;Santé humaine: Les dents
Satellites: artificial satellites;Satellites: les satellites artificiels
Satellites: natural satellites;Satellites: les satellites naturels
Science: historical and contemporary examples;Science: exemples historiques et contemporains
Earth science;Sciences de la terre
Mains electricity safety;Sécurité réseau électrique
Separation - other;Séparation - autre
Separation - generally;Séparation - généralement
Main sequence;Séquence principale
GIS;SIG
seismology;Sismologie
Sun;Soleil
Solids, liquids and gases;Solides, liquides et gaz
Solubility;Solubilité
Sound;Son
Sound ;Son
Electromagnetic spectrum;Spectre électromagnétique
Atomic Absorption Spectroscopy;Spectroscopie d'absorption atomique
Sperm;Sperme
Skeleton and muscles;Squelette et muscles
Stimulus and response;Stimulus et la réponse
stratum;Strate
Atomic structure;Structure atomique
Cell structure;Structure cellulaire
Internal Structure;Structure interne
Useful substances from rocks & minerals;Substances utiles à partir de roches et de minéraux
Useful substances from rocks and minerals;Substances utiles à partir de roches et de minéraux
South & Central America;Sud et l'Amérique centrale
Supernova;Supernova
Surface;Surface
Forestry;Sylviculture
Space-time symmetries ;Symétries d'espace-temps
Circulatory System;Système circulatoire
Digestive System;Système digestif
Endocrine System;Système endocrinien
Nervous system ;Système nerveux
Reproductive system;Système reproducteur
Solar system;Système solaire
Integumentary System;Système tégumentaire
Periodic table;Tableau périodique
Taxonomy;Taxonomie
Sound techniques;Techniques du son
Telecommunications;Télécommunications
Weather;Temps
Voltage;Tension
Earth;Terre
Textiles;Textiles
Theory of relativity;Théorie de la relativité
Thermodynamics;Thermodynamique
Chemical Thermodynamics;Thermodynamique chimique
Thermometers;Thermomètres
Tissues;Tissus
Toxin;Toxine
Radiation transfer;Transfert de rayonnement
Metal processing;Transformation des métaux
Spatial transformations;Transformations spatiales
Transport (air, water and ground);Transport (air, eau et sol)
Transport of reactants/products;Transport des réactifs / produits
Transport and water in plants;Transports et de l'eau dans les plantes
Work and power;Travail et puissance
Earthquakes;Tremblements de terre
Types of economic activity;Types d'activité économique
Cell types – other;Types de cellules - autres
Cell types - generally;Types de cellules - en général
Ultrasound;Ultrason
Ultraviolet;Ultra-violet
Unification ;Unification
European Union;Union européenne
Combining forces;Unir les forces
Universe – generally;Univers - généralement
Space ships;Vaisseaux spatiaux
Variation – generally;Variation - généralement
Population change;Variation de la population
Variation, inheritance and evolution;Variation, hérédité et évolution
Galactic wind;Vent galactique
Laboratory glassware;Verrerie de laboratoire
Vertebrate;Vertébré
Vision;Vision
Velocity;Vitesse
Angular velocity;Vitesse angulaire
Speed in media;Vitesse dans les médias
Wave speed;Vitesse de l'onde
Milky Way;Voie lactée
Space flight;Vol dans l'espace
Volcano ;Volcan
Volcanoes;Volcans
Zodiac;Zodiaque
Zoology ;Zoologie

